Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
0,-0.16540558009603207,1,0.5033681273277847,3,1,0.20295251307674803,0,0.3846208780498814,0.7639426087506497,-1.3271360301615367,0.49240376613583553,0.44662190305371113,-0.47342221766271564,0.48897081763337646,2.6234944422891004,-0.9597065735928225,-0.9738951817556929,3.8340026035816623,0.061
0,0.3335703834525286,0,2.0431986742084605,2,2,-0.948304124546626,0,1.010714820056432,1.4073061679038996,-1.3271360301615367,-0.41161598362080104,-0.04136665206186786,-0.3666668215916985,-0.008485987883497205,3.563292844987821,-0.9164326068430322,-1.357340378311739,12.608572911589189,0.105
0,0.5830583652268089,1,0.5033681273277847,2,1,1.3542091507001222,0,0.008964512845951046,0.1205790495973998,-1.3271360301615367,-2.2196554831340745,-0.5736977974168107,-1.426858341193524,-0.44565833311216946,8.367213806355553,-0.7409816940343583,-1.9112056622260276,6.807863674940844,0.0
0,-0.7891255345317328,0,1.2732834007681224,3,3,-0.948304124546626,0,-0.24147306395666918,-0.5227845095558501,1.6414782926434737,-1.3156357333774376,-0.5852510777521288,1.6616857037576274,-0.734099674126155,2.9428434140799284,-0.9517582939857182,-1.9112056622260276,6.807863674940844,0.76
0,-0.7891255345317328,1,0.5033681273277847,5,1,0.20295251307674803,0,-1.8693173131737006,0.7639426087506497,-1.3271360301615367,-2.2196554831340745,-0.4308772462240211,-1.426858341193524,-0.3028677684149333,6.455682103779029,-1.056263451782831,-1.5703654875095423,7.509325255332063,0.0
0,-0.29014957098317223,1,-0.2665471461125531,2,1,-0.5645519120055014,0,0.008964512845951046,-0.5227845095558501,-1.3271360301615367,-0.41161598362080104,-0.5085593025738743,0.10330233582438851,-0.5177136642960598,2.8105416971951565,-0.9761918942594093,-1.740785574867785,0.5619153513375916,0.311
0,0.5830583652268089,1,1.2732834007681224,6,1,2.1217135757823717,1,1.2611523968590521,1.4073061679038996,-1.3271360301615367,0.49240376613583553,2.848053744180546,1.3512361036890372,2.7263163529279755,5.5432564700909515,-0.9049517585216592,-1.4425504219908603,0.04106962697524915,0.066
0,-1.7870774616288543,1,-1.8063776929932287,3,3,0.20295251307674803,3,-1.11800458276584,-1.1661480687091,-0.33759792255986654,-0.41161598362080104,2.250033947776223,0.28613629001498114,2.2239091811465594,6.587983820663802,-0.8437205674743368,-1.229525312793057,0.0074666770163887815,0.048
0,-1.1633575071931535,1,0.5033681273277847,5,2,0.20295251307674803,0,0.008964512845951046,0.7639426087506497,-0.33759792255986654,-2.2196554831340745,1.5096337251442655,1.6616857037576274,1.3603452883319958,11.838993342538693,-0.8990641439978783,-1.740785574867785,1.9732392496097453,0.113
0,0.20882639256538843,1,-0.2665471461125531,2,2,1.3542091507001222,0,0.008964512845951046,1.4073061679038996,0.6519401850418036,0.49240376613583553,0.3327395683198613,0.6309439485891859,0.27610506825806674,3.485736666124335,-0.8722754979146746,-1.3999454001512996,0.7131286261524653,0.14400000000000002
0,-0.5396375527574525,1,2.0431986742084605,5,3,2.1217135757823717,0,-0.6171294291605995,0.7639426087506497,0.6519401850418036,-0.41161598362080104,-0.2072937639252936,0.3732585097970756,-0.24071316976012708,0.3241818453951429,-0.9429268722000467,-0.9738951817556929,-0.13534586030876977,0.217
0,2.329474237646771,1,-1.0364624195528909,6,1,-0.5645519120055014,0,2.262902704069533,1.4073061679038996,-0.33759792255986654,0.49240376613583553,0.05094955937938824,0.5205073319639958,0.0042749562651001735,3.0705830027962593,-0.909661850140684,-1.6555755311886637,2.7377063611738293,0.174
0,1.2067783196625097,1,-1.0364624195528909,0,2,1.3542091507001222,0,0.008964512845951046,-0.5227845095558501,3.6205545078468138,-2.2196554831340745,0.34319253624229196,-1.426858341193524,0.4710394909418129,12.030602725613187,-0.8434261867481477,-2.0390207277447097,10.659601813975263,0.0
0,-1.4128454889674338,1,0.5033681273277847,2,3,0.20295251307674803,0,-0.7423482175619096,0.7639426087506497,-1.3271360301615367,0.49240376613583553,-0.009347560846843395,0.6174461398905516,-0.06470014702085289,1.8388083973173535,-0.9105449923192512,-1.357340378311739,5.409140882903262,0.195
0,1.3315223105496499,0,-0.2665471461125531,2,1,-0.948304124546626,0,1.5115899736616725,0.7639426087506497,-0.33759792255986654,-0.41161598362080104,-0.6817484763623571,-0.5924483489143095,-0.6284918604825905,1.9619858578652436,-0.8343003842362872,-1.5277604656699817,-0.42517130370394446,0.27899999999999997
0,-0.29014957098317223,1,1.2732834007681224,6,3,1.3542091507001222,0,0.13418330124726116,0.7639426087506497,-1.3271360301615367,-0.41161598362080104,-0.4839123045251957,-0.23414288164147032,-0.46281960282924867,4.320606120948926,-0.8996529054502563,-1.612970509349103,4.149030259445983,0.23
0,0.20882639256538843,1,1.2732834007681224,4,2,1.3542091507001222,0,0.008964512845951046,1.4073061679038996,-0.33759792255986654,0.49240376613583553,2.3915341240735475,1.4714893084586889,2.2591117856944143,4.325168249117368,-0.8045679308911932,-1.612970509349103,0.9105459571607727,0.078
0,-0.6643815436445927,1,0.5033681273277847,6,1,1.3542091507001222,0,-0.24147306395666918,0.1205790495973998,1.6414782926434737,-1.3156357333774376,0.5394882707014109,0.15729357061892593,0.5252735035733518,-0.48787696858724666,-0.9938547378307524,-1.868600640386467,3.8340026035816623,0.095
0,1.8304982740982105,1,-1.0364624195528909,3,1,-0.5645519120055014,0,2.5133402808721534,-1.1661480687091,-0.33759792255986654,0.49240376613583553,-0.598454826706778,1.6616857037576274,-0.7473006508316006,4.886310013835534,-0.903185474164525,-1.485155443830421,1.8094248685602992,0.7879999999999999
0,-0.16540558009603207,0,-0.2665471461125531,2,1,0.4332038406014227,0,0.13418330124726116,1.4073061679038996,-1.3271360301615367,-0.41161598362080104,0.6423674813063864,-0.007134280800801647,0.6428722043910293,0.9400691481345959,-0.9411605878429125,-1.868600640386467,0.8265385822636206,0.08
0,0.08408240167824826,1,-1.0364624195528909,1,0,0.20295251307674803,0,0.7602772432538117,0.7639426087506497,-0.33759792255986654,-2.2196554831340745,1.3585608308548203,0.7818739913102791,1.2881799490088932,0.6663414580281721,-0.9496976289023948,-1.612970509349103,0.9105459571607727,0.086
1,1.9552422649853507,0,-1.8063776929932287,2,1,-0.948304124546626,0,1.6368087620629825,-1.1661480687091,0.6519401850418036,0.49240376613583553,-0.7915266457961369,-1.426858341193524,-0.6634414463102576,1.3096015297782675,-1.0927666618302732,-2.0816257495842705,-0.4713753598973781,0.0
0,-0.6643815436445927,1,0.5033681273277847,3,1,-0.5645519120055014,0,-0.3666918523579793,0.1205790495973998,-0.33759792255986654,-1.3156357333774376,-0.4579449315810521,-0.5924483489143095,-0.4047353053252882,3.8689554322733284,-1.0224096682710901,-1.996415705905149,3.607182691359352,0.152
0,0.08408240167824826,0,1.2732834007681224,6,2,-0.948304124546626,0,0.008964512845951046,-0.5227845095558501,0.6519401850418036,-0.41161598362080104,-0.6755867268501875,0.4873763469764387,-0.7191385671933167,-0.8528472220624783,-0.9650054266642255,-1.7833905967073458,-1.5088664398772054,0.626
0,0.9572903378882294,1,-0.2665471461125531,6,1,1.3542091507001222,0,0.7602772432538117,0.1205790495973998,-0.33759792255986654,0.49240376613583553,0.3944670946828466,-1.426858341193524,0.5223032838146265,1.4373411184945986,-0.9697155182832503,-1.868600640386467,0.15867995183126207,0.0
0,-0.6643815436445927,0,0.5033681273277847,2,2,-0.948304124546626,0,-0.9927857943645298,1.4073061679038996,-1.3271360301615367,-0.41161598362080104,-0.09506189781077486,0.6211273604447246,-0.15072651188467315,0.16906948766816993,-0.9870839811284042,-1.8259956185469064,0.5073105576544428,0.215
0,1.5810102923239302,1,-1.0364624195528909,3,3,-0.5645519120055014,0,1.2611523968590521,0.1205790495973998,-1.3271360301615367,-0.41161598362080104,0.676917291071052,0.2591406726177124,0.6535429938945978,0.734773380554778,-0.9441043951048029,-1.7833905967073458,2.4688827615029423,0.09300000000000001
0,2.079986255872491,1,-1.0364624195528909,6,1,0.20295251307674803,0,2.5133402808721534,-0.5227845095558501,0.6519401850418036,-0.41161598362080104,0.17418454962278138,-0.1875140879552789,0.19095876850794286,0.3789273834164276,-0.7359772216891445,-1.0591052254348143,1.2087721380456622,0.099
0,-0.29014957098317223,0,0.5033681273277847,5,2,0.4332038406014227,0,-0.24147306395666918,0.7639426087506497,-0.33759792255986654,-0.41161598362080104,0.16153095687457583,-1.426858341193524,0.28941605310272434,-1.0718293741476168,-0.9867896004022152,-1.996415705905149,3.607182691359352,0.0
0,0.08408240167824826,1,1.2732834007681224,3,1,-0.5645519120055014,0,0.7602772432538117,1.4073061679038996,-2.316674137763207,-2.2196554831340745,-0.4232850905750978,0.24441579040102038,-0.4451082924161092,-0.09553394610137257,-0.9888502654855386,-1.1443152691139356,0.7887352635599022,0.285
0,0.8325463470010892,1,0.5033681273277847,6,1,1.3542091507001222,0,-0.3666918523579793,-0.5227845095558501,-0.33759792255986654,0.49240376613583553,-0.6468685728738253,0.7953718000089135,-0.7180384858011962,0.9902525579874403,-0.9909109305688618,-1.6981805530282243,7.8075514362169525,0.6579999999999999
0,0.8325463470010892,1,-0.2665471461125531,5,1,0.20295251307674803,0,1.5115899736616725,-1.1661480687091,2.631016400245144,-1.3156357333774376,-0.680098007743026,0.6468959043239356,-0.7379499589985766,2.568748904267817,-0.8266464853553719,-1.6555755311886637,3.728993384960223,0.69
0,-0.6643815436445927,1,1.2732834007681224,2,1,0.20295251307674803,0,0.008964512845951046,0.1205790495973998,-1.3271360301615367,-0.41161598362080104,0.03202418587772429,1.6616857037576274,-0.11695401314657491,4.407286556149294,-0.8287071504386953,-1.740785574867785,4.010418090865681,0.282
0,0.8325463470010892,0,-0.2665471461125531,0,1,-0.948304124546626,0,0.25940208964857125,0.7639426087506497,-0.33759792255986654,0.49240376613583553,-0.6582017907265659,0.40148120071240195,-0.6940567114529701,4.516777632191864,-0.8811069197003462,-1.5703654875095423,1.2087721380456622,0.562
